光摩棒	朋鑫國際股份有限公司/	台北市	05  5 2013 12:00AM			05  5 2013 12:00AM	平面媒體	with時尚國際中文版	輔導結案	
膜安口內凝膠	瑞光生醫科技股份有限公司/	桃園市	04 18 2016 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	02 15 2016 12:00AM	平面媒體	杏一健康消費情報誌	輔導結案	
歐姆龍耳溫槍	台灣歐姆龍健康事業股份有限公司/	臺北市	07 18 2016 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	03 14 2016 12:00AM	平面媒體	屈臣氏	輔導結案	
洢蓮絲植入劑	可若夫生物科技有限公司(代表人：王梓芳)/	臺北市	04  1 2016 12:00AM	藥事法第66條第1項	刊播未申請核准之廣告	11 23 2015 12:00AM	平面媒體	傳單	未違規結案	
日絆 可麗美防水絆創貼布	台灣日化股份有限公司/	臺北市	05 26 2016 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	03 30 2016 12:00AM	平面媒體	康是美	輔導結案	
日絆可麗美防水絆創貼布	台灣日化股份有限公司/	臺北市	05 26 2016 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	04 15 2016 12:00AM	平面媒體	康是美DM	輔導結案	
船井醫卡低週波治療器	卡得國際有限公司/		06 29 2016 12:00AM		廣告違規	05 22 2016 12:00AM	其他		輔導結案	
OK繃創可貼	非廠商/魏靖芳		02 24 2016 12:00AM		無照藥商	11 25 2015 12:00AM	網路	蝦皮拍賣	未違規結案	
美瞳收納盒	非廠商/賴雅馨		02 24 2016 12:00AM		無違規	11 25 2015 12:00AM	網路	蝦皮拍賣	輔導結案	
美瞳收納盒	非廠商/賴雅馨		02  2 2016 12:00AM		廣告違規	11 25 2015 12:00AM	網路	蝦皮拍賣	輔導結案	
Necoo小香風隱眼盒	非廠商/林孟儒			藥事法第40條第1項	藥品未申請查驗登記	11 25 2015 12:00AM	網路		未違規結案	
愛棒ibon保險套(內含4.5%麻醉劑更持久)3入x10盒	良友兄弟實業有限公司/鄭友良		06  2 2016 12:00AM		廣告內容宣稱誇大療效	01 31 2016 12:00AM	其他		輔導結案	
英國AVENT單邊電動吸乳器	非廠商”/celine7310		02  3 2016 12:00AM		無違規	11 24 2015 12:00AM	網路	蝦皮拍賣	未違規結案	
可刷卡Panasonic EW-6400 蒸氣吸入機 單指世界日本代購	黃○敏/		03 11 2016 12:00AM	藥事法第27條	無照藥商	09 16 2015 12:00AM	網路	YAHOO	未違規結案	
AXON無線中老人耳聾 耳內式K80助聽器	非廠商/蔡明益		03 17 2016 12:00AM	藥事法第27條藥事法第40條第1項	醫療器材未申請查驗登記無照藥商	01 27 2016 12:00AM	網路	露天拍賣網站	未違規結案	
LED光固	長欣生技股份有限公司/	苗栗縣	04 12 2016 12:00AM	藥事法第40條第1項	未經核准擅自製造或輸入醫療器材、明知為未經核准擅自製造或輸入醫療器材而販賣、供應、運送、寄藏、牙保、轉讓或意圖販賣而陳列	03  9 2016 12:00AM	平面媒體	苗栗縣牙科公會刊物	未違規結案	
赫麗敷術後敷料防水貼片水凝膠手術傷口敷料(滅菌)5 x 14cm全新共四片免運	非廠商/余虹宜		05 24 2016 12:00AM	藥事法第27條	無照藥商	11 25 2015 12:00AM	網路	露天拍賣網站	未違規結案	
TANITA塔尼達八合一日本製BC-706贈TANITA計步器	正和醫療器材行/		07  7 2016 12:00AM		廣告違規	06  3 2016 12:00AM	其他		輔導結案	
熱映光電/紅外線耳溫槍/耳溫槍/RADIANT/型號TH809	/陳聖輪					05 21 2013 12:00AM	網路	露天拍賣	輔導結案	
anita's place-OMRON歐龍姆電子手臂式血壓計	/謝欣芳					05 27 2013 12:00AM	網路	YAHOO奇摩拍賣網站	輔導結案	
INAMI超纖體智能美身儀	/李柏毅					05 16 2013 12:00AM	網路	YAHOO奇摩拍賣網站	輔導結案	
耳鳴貼、減肥貼、偏頭痛貼	/李正安				無照藥商	05  9 2013 12:00AM	網路	YAHOO奇摩拍賣網站	未違規結案	
林園超長波坐臥兩用健康電療椅	/鄭雅文					05  9 2013 12:00AM	網路	YAHOO奇摩拍賣網站	輔導結案	
抽痰機(雙缸)	/					05  8 2013 12:00AM	網路	露天拍賣網站	輔導結案	
艾樂舒遠紅外線濕熱電毯（衛署醫器製壹字	華杏儀器實業有限公司/				其刊登或宣播之廣告內容與原核准廣告內容不符	07  4 2013 12:00AM	網路	華杏儀器實業有限公司	未違規結案	
Dermatix舒痕凝膠	/				未申領藥商許可執照，卻於網路販售「Dermatix舒痕凝膠」醫療器材	04 24 2013 12:00AM	網路	奇摩拍賣網站	未違規結案	
「康揚旅弧KM-2501及康揚舒弧系列(鋁合金輪椅)(衛 署醫器製壹字第001527號 )」	華杏儀器實業有限公司/				其刊登或宣播之廣告內容與原核准廣告內容不符	06 30 2013 12:00AM	網路	「華杏儀器實業有限公司」網站	未違規結案	
「家用低電壓手肘碳纖維熱敷墊KB-1260（衛署 醫器製壹字第004179號）」,「家用低電壓頸部碳纖維熱 敷墊KB-1270（衛署醫器製壹字第004179號）」,「家用 低電壓膝關節碳纖維熱敷墊KB-1280（衛署醫器製壹字第00 4179號）」,「家用低電壓腰腹部碳纖維熱敷墊KB-1290 （衛署醫器製壹字第004179號）」	華杏儀器實業有限公司/				其刊登或宣播之廣告內容與原核准廣告內容不符	07  5 2013 12:00AM	網路	「華杏儀器實業有限公司」網站	未違規結案	
耳溫槍	立鍇科技股份有限公司/					06  5 2013 12:00AM	網路	e-care網站	未違規結案	
紅外線耳溫槍及紅外線額溫槍	熱映光電股份有限公司/					06  5 2013 12:00AM	網路	熱映光電股份有限公司網站	未違規結案	
太極能量醫用鞋墊	日嵊生技股份有限公司/					05 31 2013 12:00AM	網路	日嵊生技股份有限公司網站	未違規結案	
電位治療器	泉來實業有限公司/				廣告內容宣稱療效	05 30 2013 12:00AM	網路	泉來實業有限公司	未違規結案	
老花眼鏡	光代實業有限公司/王銓鋐				無照藥商	05 27 2013 12:00AM	網路	台灣批發市集批發網路	相關案件已處分	
電熱護具-腰、膝、肘、腕	仁齊企業有限公司/					05 14 2013 12:00AM	網路	web66網站	輔導結案	
MUVA負離子吸濕排汗護踝	/					05 14 2013 12:00AM	網路	web66網站	輔導結案	
身體SPA機ageLoc	/				無照藥商	04 30 2013 12:00AM	網路	奇摩拍賣網站	未違規結案	
紅外線理療燈	/				無照藥商	06 12 2013 12:00AM	網路	露天拍賣網站	未違規結案	
「StatLock血液透析導管固定裝置」及「StatLock導尿管 固定裝置」	華杏儀器實業有限公司/				廣告內容宣稱療效	07 15 2013 12:00AM	網路	「華杏儀器實業有限公司」網站	未違規結案	
醫卡酸痛按摩舒感強效組	船井生醫股份有限公司/蔡美慧					07 12 2013 12:00AM	網路	樂天市場	輔導結案	
【免運費】盒裝 美國智能ReliOn電子腕式血壓計{進口機芯}限時搶購價980元	/					05 23 2013 12:00AM	網路	露天拍賣	輔導結案	
(降價了)全新美國製BCl Smiths Oximeter 脈搏 心跳 血氧濃度計 血氧機	/孫國展				無照藥商	05  6 2013 12:00AM	網路	露天拍賣	未違規結案	
「A1-209奈米竹炭調整型強固護腕」、「A1-203奈米竹炭調整型連指護腕」	/梁露琪				無照藥商	06  3 2013 12:00AM	網路	露天拍賣網站	未違規結案	
動脈硬化檢測儀	立橙科技有限公司/				無照藥商(未登記郵購)	07 25 2013 12:00AM	網路	立橙科技有限公司	未違規結案	
拜而賓660傷口光療器（衛署醫器輸字第018247號）	皓美企業有限公司/					07 19 2013 12:00AM	網路	「皓美企業有限公司」網站	輔導結案	
「拜而賓紅 外線燈（衛署醫器輸字第018323號）	皓美企業有限公司/					07 19 2013 12:00AM	網路	「皓美企業有限公司」網站	輔導結案	
拜而賓光鼻器（衛署醫器輸字第016809號）	皓美企業有限公司/					07 19 2013 12:00AM	網路	皓美企業有限公司網站	輔導結案	
隱形眼鏡650度（帝康日拋非球面）	/林建甫 				無照藥商	11  8 2012 12:00AM	網路	露天拍賣網站	未違規結案	
居家護理床	/江亭演				無照藥商	10 17 2012 12:00AM	網路	奇摩拍賣網站	未違規結案	
日本CASIO卡西歐電子血壓計HBP-500	/陳志鴻					06  3 2013 12:00AM	網路	露天	輔導結案	
☆美麗人生網路藥妝☆ Summer's eve 舒摩兒 陰道灌洗液	邱曉婷/		04 10 2015 12:00AM	藥事法第27條	廣告內容誇大不實	01  6 2015 12:00AM	網路	露天拍賣	未違規結案	
精緻的電動輪椅	毅家醫療輔具有限公司/		03 30 2015 12:00AM	藥事法第27條	無照藥商	03  3 2015 12:00AM	網路	http://www.web66.com.tw/CW349/%E7%B2%BE%E7%B7%BB%E7%	未違規結案	
高視能日拋型隱形眼鏡（衛署醫器製字第003576號）	優你康光學股份有限公司/		03 24 2015 12:00AM		廣告違規	03  2 2015 12:00AM	網路	優你康光學股份有限公司	輔導結案	
「Comefree 水份子動力式濕熱墊(ㄇ型肩用)(衛署醫器製壹字第001590號)	西合實業股份有限公司/		05 12 2015 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	03  2 2015 12:00AM	網路	西合實業股份有限公司	輔導結案	
Panasonic 國際牌 手臂型 電子血壓計 EW-BU15	何倫菁/何倫菁		03 31 2015 12:00AM		廣告違規	02 13 2015 12:00AM	網路	露天	輔導結案	
電子式血壓計	黃千岳/黃千岳		03 16 2015 12:00AM	藥事法第27條	無照藥商	02 13 2015 12:00AM	網路	露天	未違規結案	
3M 人工皮 親水性敷料 20cm*20cm	孫于歡/孫于歡		03 31 2015 12:00AM		廣告違規	02 12 2015 12:00AM	網路	露天	輔導結案	
3M 人工皮 親水性敷料 10X10CM	張文柔/張文柔		03 25 2015 12:00AM	藥事法第27條	無照藥商	02 12 2015 12:00AM	網路	露天	未違規結案	
多愛膚親水性敷料超薄透氣人工皮 DuoDERM Extra Thin CGF Dressing│10cm*10cm	徐佳安/徐佳安		04 20 2015 12:00AM		無照藥商	02 10 2015 12:00AM	網路	露天	輔導結案	
3M-親水性傷口人工皮膚料5x5尺寸..一包3入	葉宜/		04 13 2015 12:00AM		廣告違規	02 12 2015 12:00AM	網路	露天	輔導結案	
OKmeter血糖儀	訊映光電股份有限公司/		02 23 2016 12:00AM		刊播未申請核准之廣告	03  4 2015 12:00AM	網路	http://www.web66.com.tw/CW283/OKmeter%E8%A1%80%E	未違規結案	
銀離子平面口罩 (Silver Flatmask)	格安德工業股份有限公司/		06  1 2015 12:00AM	藥事法第27條	無照藥商	03  4 2015 12:00AM	網路	http://www.web66.com.tw/CW420/%E9%8A%80%E9%9B%A2%E5%AD%	未違規結案	
DuoDERM超薄型多愛膚滅菌親水性敷料	梁尹絜/梁尹絜		03 19 2015 12:00AM		非藥商刊登或宣播藥物廣告無照藥商	02 12 2015 12:00AM	網路	露天	輔導結案	
“艾帝西”腳跟採血器(未滅菌) (衛署醫器輸壹字第011319號)	保成儀器有限公司/		06 11 2015 12:00AM		廣告違規	03  3 2015 12:00AM	網路	保成儀器有限公司	輔導結案	
『艾帝西』手吉卡止血時間測定器材（滅菌）（衛署醫器輸壹字第011957號）	保成儀器有限公司/		06 11 2015 12:00AM		廣告違規	03  3 2015 12:00AM	網路	保成儀器有限公司	輔導結案	
漢唐多功能雷射治療儀(衛署醫器製字第002485號)	冠昌科技有限公司/		04 13 2015 12:00AM	藥事法第66條第1項	傳播業者刊登或宣播未經核准之藥物廣告	03  5 2015 12:00AM	網路	臨淨堂有限公司（代表人：黃清忠）	未違規結案	
陽 壓 呼 吸 器	一祥醫療器材有限公司/		04  8 2015 12:00AM		無照藥商	03  5 2015 12:00AM	網路	台灣黃頁	相關案件已處分	
舒膚貼清創修護凝膠(滅菌)（衛署醫器製壹字第003934號）	亞東創新發展股份有限公司生醫廠/		08  4 2015 12:00AM	藥事法第66條第1項	廣告違規	03  4 2015 12:00AM	網路	亞東創新發展股份有限公司	未違規結案	
“雃博 ”低壓警示定壓 PU 防褥瘡氣墊床 (衛署醫器製壹字第000133號)	益康儀器有限公司/		05  1 2015 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	03  6 2015 12:00AM	網路	益康儀器有限公司	輔導結案	
PIHARA電位治療器	一加一家飾百貨股份有限公司/陳美玲		06  1 2015 12:00AM	藥事法第27條	無照藥商	03 10 2015 12:00AM	網路	一加一家飾百貨股份有限公司官網	未違規結案	
氧氣瓶//氧氣鋼瓶(含手推車)//造氧機//製氧機	石振彬/		04 28 2015 12:00AM	藥事法第27條	無照藥商	02 26 2015 12:00AM	網路	露天拍賣	未違規結案	
Nuvo QV ™超靜音氧氣濃縮機 5公升 氧氣製造機 氧氣機 便宜出售	非廠商/陳志偉		04 30 2015 12:00AM		廣告違規	02 26 2015 12:00AM	網路	露天拍賣	輔導結案	
二手 8成新 5L MIT 製氧機/ 氧氣機	林立蓉/		05 25 2015 12:00AM		無照藥商	02 26 2015 12:00AM	網路	露天拍賣	輔導結案	
歐普軟性隱形眼鏡（衛署藥製字第000852號）	精華光學股份有限公司/陳明賢		04 23 2015 12:00AM	藥事法第66條第1項	廣告違規	03  6 2015 12:00AM	網路	精華光學股份有限公司	未違規結案	
心臟頻譜血壓計(衛署醫器製字第001617號)	源星生醫科技股份有限公司/		03 13 2015 12:00AM	藥事法第66條第1項	廣告違規	10 20 2014 12:00AM	網路	 http://www.ostar.com.tw/c02-1.htm	未違規結案	
除疤凝膠 共4條 芙立康*1 蓓舒痕*1 玻麗舒	/蕭志偉				無照藥商	07 30 2013 12:00AM	網路	露天拍賣網站	未違規結案	
Omron 血壓計 Clement's Variety	/郭立文				無照藥商	08  5 2013 12:00AM	網路	露天拍賣網站	未違規結案	
Mueller護膝韌帶 跳躍膝髕腱加壓帶 魔鬼氈調整型護膝帶	/				無照藥商	06 21 2013 12:00AM	網路	露天拍賣網站	未違規結案	
透氣能量護膝(一對) 膝蓋老化、風濕、關節炎必備! (送保暖健康襪(價值380元) 	大黑國際有限公司/陳兆龍					09  7 2013 12:00AM	網路	樂天市場購物網	輔導結案	
【康護你】護具│護膝│旅行家│遠紅外線防滑膝護具04014(1入) 	僑柯有限公司/柯錤益					09  7 2013 12:00AM	網路	樂天市場購物網	未違規結案	
手臂式電子血壓計	/				無照藥商	08 12 2013 12:00AM	網路	PC Home商店街	未違規結案	
「愛麗絲避孕套 保險套 衛生套」、「緊繃套 香蕉 保險 避孕 衛生套 杜雷斯Durex 緊繃套」(小SIZE)、「緊繃套 香蕉 保險 避孕 衛生套 杜雷斯Durex 緊繃套」(一般SIZE)、「緊繃套 香蕉 保險 避孕 衛生套 杜雷斯Durex 緊繃套」(S SIZE)	/				未向衛生福利部食品藥物管理署辦理查驗登記，涉屬非法醫療器材	08  1 2013 12:00AM	網路	露天拍賣網站	相關案件已處分	
城鐘*退熱貼	/楊菀婷				非藥商販賣醫療器材	04 27 2013 12:00AM	網路	露天拍賣	相關案件已處分	
美德特殊除疤凝膠	三鐵有限公司/楊宗儒				受裁處人為楊宗儒，楊君102年4月29日（下載日期）於網站http://goods.ruten.com.tw/item/show?21303017300796以「stantext」賣家資訊身分刊登「Meederma美德特殊除疤凝膠」化粧品廣告，案經臺東縣衛生局102年10月2日東衛食藥檢字第1020021822號函本府衛生局辦理。經查楊君未有申請化粧品廣告核定表，而於網路刊登「Meederma美德特殊除疤凝膠」化粧品，其品名原應為「Meederma新美德凝膠」，因宣稱「特殊除疤」字樣，核已違反化粧品衛生管理條例第24條第2項規定。楊君102年10月14日至本府衛生局說明且坦承不諱在卷（本府衛生局訪談紀錄表），爰依同法第30條第1項規定，裁處新臺幣5,000元整罰鍰。	04 29 2013 12:00AM	網路	露天拍賣	未違規結案	
COS 萬用 純棉 紗布 繃帶	/郭智玉					04 29 2013 12:00AM	網路	露天拍賣	未違規結案	
美樂活性凝膠	/魏似芳				廣告違規	04 29 2013 12:00AM	網路	露天拍賣	未違規結案	
岡本 46mm 保險套	/盧佳佳				無照藥商	04 29 2013 12:00AM	網路	露天拍賣	未違規結案	
OMRON歐姆龍TERUMO泰爾茂血壓全系列產品	/					09 23 2013 12:00AM	網路	露天拍賣網	輔導結案	
弘歧電位治療器	/				無照藥商	09 10 2013 12:00AM	網路	露天拍賣網站	未違規結案	
歐姆龍血壓機	/					07 30 2013 12:00AM	網路	露天拍賣	輔導結案	
隱形眼鏡	/簡美倫				無照藥商	06  6 2013 12:00AM	網路	Facebook	未違規結案	
oserio 歐瑟若 LCT- 300 紅外線耳溫槍	/張兆然				無照藥商	06 17 2013 12:00AM	網路	露天拍賣網站	未違規結案	
3M龜裂修護凝膠	裕信市安藥師藥局/曾永銘 君				廣告內容誇大不實廣告內容宣稱療效	10  7 2013 12:00AM	網路	PChome商店街	未違規結案	
倍舒痕凝膠	/沈靜宜				無照藥商	08 29 2013 12:00AM	網路	露天拍賣網站	未違規結案	
貝斯美德濕熱電毯	禾美醫療器材股份有限公司/				無照藥商	10 28 2013 12:00AM	網路	禾美醫療器材股份有限公司	未違規結案	
熱療類攜帶式超音波透熱治療儀	康泰儀器有限公司/					10 28 2013 12:00AM	網路	bysources	輔導結案	
3M N95帶閥型口罩	/					10 14 2013 12:00AM	網路	露天拍賣	未違規結案	
全台首映Bathmate真空吸引陰莖增大器	/				無照藥商	09 30 2013 12:00AM	網路	露天拍賣網站	未違規結案	
福爾語音型血糖機	祥安醫療器材股份有限公司/				無照藥商	11  1 2013 12:00AM	網路	祥安醫療器材股份有限公司	未違規結案	
紅外線治療儀	普門科技有限公司/				廣告違規	11  2 2013 12:00AM	網路	普門科技有限公司	相關案件已處分	
【Clarelin's Shop】TERUMO 日商泰爾茂迷你耳溫槍套 每盒$155元	/林豔卿					08 23 2013 12:00AM	網路	露天拍賣網站	輔導結案	
